Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
1403636634.957443,19186,1403636634,938555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.12566370614359174,-0.08517206749732328,0.10192722831646883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.779142791666665,-0.13075533333333333,-4.233203916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636634.957474,19187,1403636634,943555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.11379546723003027,-0.11728612573401893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77695175,0.0,-3.170816833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636634.9575074,19188,1403636634,948555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.1165879940332212,-0.13962634015954636,0.02652900463031381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.566665374999998,-0.29419949999999995,-4.437509125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636634.9576387,19189,1403636634,953555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08936085770210968,-0.2192133540504878,-0.023736477827122883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.785123958333333,0.3840937916666667,-3.3751220416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0070584,19190,1403636634,958555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08656833089891874,-0.10611601852125524,-0.06213372137099814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.280638083333333,0.26151066666666667,-3.530394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0071793,19191,1403636634,963555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.07749261878854824,-0.1494001839707146,-0.030019663134302467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.334852958333332,-0.35957716666666667,-2.8194118749999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0073054,19192,1403636634,968555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.0879645943005142,-0.08237954069413235,-0.06911503837897544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.635033625,0.13075533333333333,-3.4977051666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0073943,19193,1403636634,973555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.09075712110370514,-0.01884955592153876,0.0020943951023931952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.269475291666666,-0.14709974999999997,-4.306753791666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.007482,19194,1403636634,978555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.10262536001726656,-0.0307177948351002,-0.04956735075663895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.847511041666666,-0.3350605416666666,-3.693838166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.007574,19195,1403636634,983555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.1054178868204575,0.09005898940290741,0.03700098014227979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.937405333333334,0.318716125,-4.0615875416666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0076606,19196,1403636634,988555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08377580409572781,0.0006981317007977319,-0.0153588974175501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.136528916666666,0.04086104166666667,-2.811239666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0077488,19197,1403636634,993555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08936085770210968,0.12077678423800758,-0.0020943951023931952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.109021708333332,-0.392266,-3.0482337083333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.007836,19198,1403636634,998555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.09564404300928926,-0.016057029118347832,0.032812189937493394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.536967125,-0.17161637500000002,-4.56009225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0079508,19199,1403636635,3555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.10402162341886204,0.10192722831646883,0.012566370614359173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.436709583333332,-0.3840937916666667,-3.113611375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0568917,19200,1403636635,8555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.0991347015132779,-0.009075712110370514,0.03839724354387525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.294791458333332,0.17161637500000002,-3.857282333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.056937,19201,1403636635,13555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.0991347015132779,-0.056548667764616284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.616498166666665,-0.2533384583333333,-2.672312125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.056973,19202,1403636635,18555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.10122909661567112,-0.0307177948351002,0.03700098014227979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.536967125,0.26151066666666667,-3.587599458333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0570037,19203,1403636635,23555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08656833089891874,-0.11519173063162574,0.011868238913561441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7390812916666665,0.057205458333333334,-2.778550833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0570319,19204,1403636635,28555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08098327729253688,-0.0307177948351002,-0.013962634015954637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.337843541666667,0.3105439166666667,-2.999200458333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.057156,19205,1403636635,33555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.06492624817418906,-0.14032447186034408,0.032114058236695664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.485742833333332,0.10623870833333333,-2.190151833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0571916,19206,1403636635,38555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.06981317007977318,-0.03420845333908886,0.0006981317007977319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.337843541666667,0.08989429166666667,-4.494714583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0572767,19207,1403636635,43555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.07609635538695278,-0.10192722831646883,0.04956735075663895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.613507583333332,-0.6210878333333334,-3.5222217916666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.057314,19208,1403636635,48555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08866272600131193,0.033510321638291124,-0.021642082724729686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.822994416666667,0.13892754166666665,-2.680484333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.0573757,19209,1403636635,53555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.09005898940290741,-0.023736477827122883,0.041189770347066175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.079323458333333,0.44129925,-3.170816833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1071513,19210,1403636635,58555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.07888888219014369,0.041887902047863905,-0.03630284844148206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.204897166666667,0.122583125,-3.6039438749999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1072247,19211,1403636635,63555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.06562437987498679,0.016057029118347832,0.027925268031909273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.185562166666665,0.220649625,-3.832765708333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1072564,19212,1403636635,68555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.047472955654245766,-0.013264502315156905,-0.010471975511965976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.065969625,0.15527195833333335,-2.8602729166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1072903,19213,1403636635,73555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.05794493116621174,0.004886921905584123,0.032114058236695664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.670713041666666,0.0980665,-2.3617682083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1073198,19214,1403636635,78555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.050963614158234416,-0.06422811647339133,0.028623399732707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.880999416666667,0.13075533333333333,-2.7458620000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1073496,19215,1403636635,83555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.07260569688296412,-0.0439822971502571,0.010471975511965976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26728425,-0.392266,-3.3751220416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1073895,19216,1403636635,88555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.06422811647339133,-0.09075712110370514,0.028623399732707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.412192958333333,-0.17161637500000002,-2.0103632499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1074226,19217,1403636635,93555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.09564404300928926,-0.04956735075663895,-0.025132741228718346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.010955208333332,-0.13892754166666665,-4.592781083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1074514,19218,1403636635,98555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08307767239493008,-0.06981317007977318,0.07609635538695278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.191543333333333,-0.024516625,-3.4977051666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.107483,19219,1403636635,103555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.07749261878854824,-0.00767944870877505,-0.016755160819145562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.242767624999999,0.8989429166666666,-2.8602729166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1574214,19220,1403636635,108555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.060039326268604934,-0.05445427266222308,0.1117010721276371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430728416666666,0.2778550833333333,-3.6202882916666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1574566,19221,1403636635,113555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.04537856055185257,-0.02652900463031381,0.04677482395344803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.962721499999999,0.08172208333333333,-2.99102825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.157492,19222,1403636635,118555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.060039326268604934,-0.021642082724729686,0.07819075048934597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.038462416666666,-0.06537766666666667,-2.7622064166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1575255,19223,1403636635,123555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.06911503837897544,-0.06422811647339133,0.06073745796940267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.575637124999999,-0.7191543333333333,-3.514049583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.157561,19224,1403636635,128555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.0991347015132779,0.008377580409572781,0.06702064327658225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.362360166666665,0.20430520833333332,-4.960530458333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1575937,19225,1403636635,133555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.07888888219014369,-0.048869219055841226,0.06562437987498679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.199715541666666,0.04086104166666667,-2.5252123749999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1576247,19226,1403636635,138555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.06632251157578452,0.041887902047863905,0.039095375244672985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.869037083333334,1.0950759166666666,-3.0073726666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1576545,19227,1403636635,143555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.03769911184307752,-0.030019663134302467,0.07120943348136866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.872827208333333,-0.20430520833333332,-2.549729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1576846,19228,1403636635,148555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.04817108735504349,0.03420845333908886,0.04468042885105484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.793296166666666,0.35140495833333335,-3.4568441249999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.1577146,19229,1403636635,153555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.05445427266222308,-0.050963614158234416,0.08377580409572781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.305954249999999,-0.8662540833333333,-3.1463002083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.209814,19230,1403636635,158555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08726646259971647,0.027925268031909273,0.05166174585903216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.700411291666665,0.5148491249999999,-2.999200458333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2098496,19231,1403636635,163555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.07609635538695278,-0.09075712110370514,0.08726646259971647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.613507583333332,0.2860272916666666,-2.6396232916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2099104,19232,1403636635,168555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.07190756518216637,-0.06702064327658225,0.02024581932313422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1588544999999995,0.48216029166666663,-3.8082490833333327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2099426,19233,1403636635,173555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.039095375244672985,-0.07260569688296412,0.07260569688296412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.662540833333333,0.661948875,-3.219850083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2099783,19234,1403636635,178555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.02722713633111154,-0.09354964790689606,0.024434609527920613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.907707083333333,-0.5066769166666666,-3.1217835833333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2100105,19235,1403636635,183555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.04537856055185257,-0.04468042885105484,0.09773843811168245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.711574083333332,-0.29419949999999995,-3.366949833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2100456,19236,1403636635,188555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.06213372137099814,-0.07051130178057091,0.06213372137099814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.490924458333334,-0.13892754166666665,-1.936813375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2100818,19237,1403636635,193555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08237954069413235,-0.0013962634015954637,0.12566370614359174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.724927916666667,0.016344416666666667,-4.233203916666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2101154,19238,1403636635,198555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.0635299847725936,-0.04468042885105484,0.06632251157578452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7472535,0.3023717083333333,-3.8245934999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.210819,19239,1403636635,203555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.06492624817418906,0.01815142422074103,0.10122909661567112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.577828166666666,0.2533384583333333,-2.7622064166666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2572243,19240,1403636635,208555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.050963614158234416,-0.01884955592153876,0.08028514559173915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.711574083333332,0.0980665,-1.9940188333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.257262,19241,1403636635,213555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.07539822368615504,0.01815142422074103,0.10192722831646883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7085835,-0.7028099166666667,-3.979865458333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2572925,19242,1403636635,218555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.09285151620609833,-0.006283185307179587,0.13264502315156904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60015375,-0.17161637500000002,-2.4434902916666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2573218,19243,1403636635,223555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.10053096491487339,0.003490658503988659,0.12147491593880534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.389867375,0.2778550833333333,-3.2035056666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.257353,19244,1403636635,228555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08168140899333462,0.0013962634015954637,0.16126842288427606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.629852,0.5311935416666667,-3.5794272499999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2573843,19245,1403636635,233555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.059341194567807204,0.008377580409572781,0.13753194505715316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.000591958333333,0.22882183333333334,-2.827584083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2574139,19246,1403636635,238555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.0614355896702004,-0.006283185307179587,0.1445132620651305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.997601374999999,-0.016344416666666667,-2.5333845833333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.257445,19247,1403636635,243555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.06771877497737998,-0.011868238913561441,0.14102260356114182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.992419749999999,-0.35140495833333335,-3.5957716666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2574763,19248,1403636635,248555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08656833089891874,-0.029321531433504733,0.143116998663535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.441891208333333,-0.0980665,-3.3506054166666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.2575347,19249,1403636635,253555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.09075712110370514,-0.05375614096142535,0.1556833692778942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.992419749999999,0.0,-2.427145875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.306438,19250,1403636635,258555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.08237954069413235,-0.016057029118347832,0.13473941825396224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.430728416666666,0.18796079166666665,-3.6693215416666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1403636635.3065777,19251,1403636635,263555500,imu4,0.0,0.0,0.0,1.0,99999.9,0.0,0.0,0.0,99999.9,0.0,0.0,0.0,99999.9,0.07190756518216637,-0.07888888219014369,0.13473941825396224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3356525,-0.24516625,-3.4078108749999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
